Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787310667,10,,Aggregated,4.500000,0.000000,210,270,340,360,580,820,930,930,930,930,930,344,0,270,362.2577942151322,83.44883300014772,1628.1059799948707,44.0
1787310668,10,POST,POST /predict,4.500000,0.000000,210,270,290,360,550,820,930,930,930,930,930,350,0,270,362.183640748595,83.44883300014772,1628.1059799948707,44.0
1787310668,10,,Aggregated,4.500000,0.000000,210,270,290,360,550,820,930,930,930,930,930,350,0,270,362.183640748595,83.44883300014772,1628.1059799948707,44.0
1787310669,10,POST,POST /predict,4.300000,0.000000,210,260,290,290,360,530,530,530,530,530,530,352,0,270,361.97754773580857,83.44883300014772,1628.1059799948707,44.0
1787310669,10,,Aggregated,4.300000,0.000000,210,260,290,290,360,530,530,530,530,530,530,352,0,270,361.97754773580857,83.44883300014772,1628.1059799948707,44.0
1787310670,10,POST,POST /predict,4.400000,0.000000,230,270,290,320,360,380,530,530,530,530,530,357,0,270,360.9391885378505,83.44883300014772,1628.1059799948707,44.0
1787310670,10,,Aggregated,4.400000,0.000000,230,270,290,320,360,380,530,530,530,530,530,357,0,270,360.9391885378505,83.44883300014772,1628.1059799948707,44.0
1787310671,10,POST,POST /predict,4.500000,0.000000,260,280,290,340,380,510,530,530,530,530,530,360,0,270,360.88532182228744,83.44883300014772,1628.1059799948707,44.0
1787310671,10,,Aggregated,4.500000,0.000000,260,280,290,340,380,510,530,530,530,530,530,360,0,270,360.88532182228744,83.44883300014772,1628.1059799948707,44.0
1787310672,10,POST,POST /predict,4.200000,0.000000,270,320,380,510,590,620,760,760,760,760,760,368,0,280,365.2110390353893,83.44883300014772,1628.1059799948707,44.0
1787310672,10,,Aggregated,4.200000,0.000000,270,320,380,510,590,620,760,760,760,760,760,368,0,280,365.2110390353893,83.44883300014772,1628.1059799948707,44.0
1787310673,10,POST,POST /predict,4.300000,0.000000,270,340,380,510,590,620,760,760,760,760,760,372,0,280,364.4050962581288,83.44883300014772,1628.1059799948707,44.0
1787310673,10,,Aggregated,4.300000,0.000000,270,340,380,510,590,620,760,760,760,760,760,372,0,280,364.4050962581288,83.44883300014772,1628.1059799948707,44.0
1787310674,10,POST,POST /predict,4.400000,0.000000,290,380,500,530,590,620,760,760,760,760,760,378,0,280,364.7101013942567,83.44883300014772,1628.1059799948707,44.0
1787310674,10,,Aggregated,4.400000,0.000000,290,380,500,530,590,620,760,760,760,760,760,378,0,280,364.7101013942567,83.44883300014772,1628.1059799948707,44.0
1787310675,10,POST,POST /predict,4.500000,0.000000,290,380,500,530,590,620,760,760,760,760,760,380,0,280,363.3055310921535,83.44883300014772,1628.1059799948707,44.0
1787310675,10,,Aggregated,4.500000,0.000000,290,380,500,530,590,620,760,760,760,760,760,380,0,280,363.3055310921535,83.44883300014772,1628.1059799948707,44.0
1787310676,10,POST,POST /predict,4.200000,0.000000,290,380,500,530,590,620,760,760,760,760,760,384,0,270,361.33842454948234,83.44883300014772,1628.1059799948707,44.0
1787310676,10,,Aggregated,4.200000,0.000000,290,380,500,530,590,620,760,760,760,760,760,384,0,270,361.33842454948234,83.44883300014772,1628.1059799948707,44.0
1787310677,10,POST,POST /predict,4.300000,0.000000,320,480,530,550,600,640,760,760,760,760,760,387,0,280,362.61403143927225,83.44883300014772,1628.1059799948707,44.0
1787310677,10,,Aggregated,4.300000,0.000000,320,480,530,550,600,640,760,760,760,760,760,387,0,280,362.61403143927225,83.44883300014772,1628.1059799948707,44.0
1787310678,10,POST,POST /predict,4.200000,0.000000,360,510,590,620,880,990,1200,1200,1200,1200,1200,392,0,280,370.5604625331628,83.44883300014772,1628.1059799948707,44.0
1787310678,10,,Aggregated,4.200000,0.000000,360,510,590,620,880,990,1200,1200,1200,1200,1200,392,0,280,370.5604625331628,83.44883300014772,1628.1059799948707,44.0
1787310679,10,POST,POST /predict,4.200000,0.000000,380,580,620,700,920,990,1200,1200,1200,1200,1200,395,0,280,370.75624552657064,83.44883300014772,1628.1059799948707,44.0
1787310679,10,,Aggregated,4.200000,0.000000,380,580,620,700,920,990,1200,1200,1200,1200,1200,395,0,280,370.75624552657064,83.44883300014772,1628.1059799948707,44.0
1787310680,10,POST,POST /predict,4.200000,0.000000,330,580,600,640,880,990,1200,1200,1200,1200,1200,399,0,280,368.34311801003264,83.44883300014772,1628.1059799948707,44.0
1787310680,10,,Aggregated,4.200000,0.000000,330,580,600,640,880,990,1200,1200,1200,1200,1200,399,0,280,368.34311801003264,83.44883300014772,1628.1059799948707,44.0
1787310681,10,POST,POST /predict,4.200000,0.000000,310,500,590,620,880,990,1200,1200,1200,1200,1200,403,0,280,367.7179599553101,83.44883300014772,1628.1059799948707,44.0
1787310681,10,,Aggregated,4.200000,0.000000,310,500,590,620,880,990,1200,1200,1200,1200,1200,403,0,280,367.7179599553101,83.44883300014772,1628.1059799948707,44.0
1787310682,10,POST,POST /predict,4.000000,0.000000,280,390,530,590,920,990,1200,1200,1200,1200,1200,409,0,280,366.7425634400648,83.44883300014772,1628.1059799948707,44.0
1787310682,10,,Aggregated,4.000000,0.000000,280,390,530,590,920,990,1200,1200,1200,1200,1200,409,0,280,366.7425634400648,83.44883300014772,1628.1059799948707,44.0
1787310683,10,POST,POST /predict,4.200000,0.000000,280,390,530,590,920,990,1200,1200,1200,1200,1200,412,0,280,365.93513961164257,83.44883300014772,1628.1059799948707,44.0
1787310683,10,,Aggregated,4.200000,0.000000,280,390,530,590,920,990,1200,1200,1200,1200,1200,412,0,280,365.93513961164257,83.44883300014772,1628.1059799948707,44.0
1787310684,10,POST,POST /predict,4.100000,0.000000,280,500,550,660,920,990,1200,1200,1200,1200,1200,417,0,280,368.1462693861101,83.44883300014772,1628.1059799948707,44.0
1787310684,10,,Aggregated,4.100000,0.000000,280,500,550,660,920,990,1200,1200,1200,1200,1200,417,0,280,368.1462693861101,83.44883300014772,1628.1059799948707,44.0
1787310685,10,POST,POST /predict,4.000000,0.000000,320,500,530,550,880,990,1200,1200,1200,1200,1200,422,0,280,367.3750617488372,83.44883300014772,1628.1059799948707,44.0
1787310685,10,,Aggregated,4.000000,0.000000,320,500,530,550,880,990,1200,1200,1200,1200,1200,422,0,280,367.3750617488372,83.44883300014772,1628.1059799948707,44.0
1787310686,10,POST,POST /predict,4.100000,0.000000,340,450,530,550,880,990,1200,1200,1200,1200,1200,426,0,280,367.17432736151466,83.44883300014772,1628.1059799948707,44.0
1787310686,10,,Aggregated,4.100000,0.000000,340,450,530,550,880,990,1200,1200,1200,1200,1200,426,0,280,367.17432736151466,83.44883300014772,1628.1059799948707,44.0
1787310687,10,POST,POST /predict,3.900000,0.000000,280,350,450,450,530,660,730,730,730,730,730,428,0,280,366.8813761705508,83.44883300014772,1628.1059799948707,44.0
1787310687,10,,Aggregated,3.900000,0.000000,280,350,450,450,530,660,730,730,730,730,730,428,0,280,366.8813761705508,83.44883300014772,1628.1059799948707,44.0
1787310689,10,POST,POST /predict,4.200000,0.000000,340,450,500,520,670,890,980,980,980,980,980,433,0,280,371.69262463975076,83.44883300014772,1628.1059799948707,44.0
1787310689,10,,Aggregated,4.200000,0.000000,340,450,500,520,670,890,980,980,980,980,980,433,0,280,371.69262463975076,83.44883300014772,1628.1059799948707,44.0
1787310690,10,POST,POST /predict,4.000000,0.000000,350,450,520,530,870,980,1000,1000,1000,1000,1000,438,0,280,372.14258156392094,83.44883300014772,1628.1059799948707,44.0
1787310690,10,,Aggregated,4.000000,0.000000,350,450,520,530,870,980,1000,1000,1000,1000,1000,438,0,280,372.14258156392094,83.44883300014772,1628.1059799948707,44.0
1787310691,10,POST,POST /predict,4.000000,0.000000,340,450,520,530,870,980,1000,1000,1000,1000,1000,442,0,280,371.2320485316688,83.44883300014772,1628.1059799948707,44.0
1787310691,10,,Aggregated,4.000000,0.000000,340,450,520,530,870,980,1000,1000,1000,1000,1000,442,0,280,371.2320485316688,83.44883300014772,1628.1059799948707,44.0
1787310692,10,POST,POST /predict,4.200000,0.000000,350,450,520,520,870,980,1000,1000,1000,1000,1000,445,0,280,370.9903991483106,83.44883300014772,1628.1059799948707,44.0
1787310692,10,,Aggregated,4.200000,0.000000,350,450,520,520,870,980,1000,1000,1000,1000,1000,445,0,280,370.9903991483106,83.44883300014772,1628.1059799948707,44.0
1787310693,10,POST,POST /predict,4.200000,0.000000,360,450,500,520,870,980,1000,1000,1000,1000,1000,451,0,280,370.19504724833064,83.44883300014772,1628.1059799948707,44.0
1787310693,10,,Aggregated,4.200000,0.000000,360,450,500,520,870,980,1000,1000,1000,1000,1000,451,0,280,370.19504724833064,83.44883300014772,1628.1059799948707,44.0
1787310694,10,POST,POST /predict,4.100000,0.000000,340,390,450,460,870,980,1000,1000,1000,1000,1000,455,0,280,369.0147416769293,83.44883300014772,1628.1059799948707,44.0
1787310694,10,,Aggregated,4.100000,0.000000,340,390,450,460,870,980,1000,1000,1000,1000,1000,455,0,280,369.0147416769293,83.44883300014772,1628.1059799948707,44.0
1787310695,10,POST,POST /predict,4.100000,0.000000,270,390,450,460,870,980,1000,1000,1000,1000,1000,459,0,280,367.35186149236023,83.44883300014772,1628.1059799948707,44.0
1787310695,10,,Aggregated,4.100000,0.000000,270,390,450,460,870,980,1000,1000,1000,1000,1000,459,0,280,367.35186149236023,83.44883300014772,1628.1059799948707,44.0
1787310696,10,POST,POST /predict,4.100000,0.000000,340,460,500,540,870,980,1000,1000,1000,1000,1000,464,0,280,369.6570738814381,83.44883300014772,1628.1059799948707,44.0
1787310696,10,,Aggregated,4.100000,0.000000,340,460,500,540,870,980,1000,1000,1000,1000,1000,464,0,280,369.6570738814381,83.44883300014772,1628.1059799948707,44.0
1787310697,10,POST,POST /predict,4.200000,0.000000,390,490,500,640,810,890,1000,1000,1000,1000,1000,469,0,280,371.4015173923212,83.44883300014772,1628.1059799948707,44.0
1787310697,10,,Aggregated,4.200000,0.000000,390,490,500,640,810,890,1000,1000,1000,1000,1000,469,0,280,371.4015173923212,83.44883300014772,1628.1059799948707,44.0
1787310698,10,POST,POST /predict,4.200000,0.000000,320,410,490,500,790,980,1000,1000,1000,1000,1000,471,0,280,371.17220327177347,83.44883300014772,1628.1059799948707,44.0
1787310698,10,,Aggregated,4.200000,0.000000,320,410,490,500,790,980,1000,1000,1000,1000,1000,471,0,280,371.17220327177347,83.44883300014772,1628.1059799948707,44.0
1787310699,10,POST,POST /predict,4.200000,0.000000,360,410,460,490,640,790,810,810,810,810,810,475,0,290,371.6074526631794,83.44883300014772,1628.1059799948707,44.0
1787310699,10,,Aggregated,4.200000,0.000000,360,410,460,490,640,790,810,810,810,810,810,475,0,290,371.6074526631794,83.44883300014772,1628.1059799948707,44.0
1787310700,10,POST,POST /predict,4.200000,0.000000,330,390,460,490,640,790,810,810,810,810,810,482,0,280,369.6283173070606,83.44883300014772,1628.1059799948707,44.0
1787310700,10,,Aggregated,4.200000,0.000000,330,390,460,490,640,790,810,810,810,810,810,482,0,280,369.6283173070606,83.44883300014772,1628.1059799948707,44.0
1787310701,10,POST,POST /predict,4.300000,0.000000,320,390,450,490,540,740,810,810,810,810,810,485,0,280,368.1415403113561,83.44883300014772,1628.1059799948707,44.0
1787310701,10,,Aggregated,4.300000,0.000000,320,390,450,490,540,740,810,810,810,810,810,485,0,280,368.1415403113561,83.44883300014772,1628.1059799948707,44.0
1787310702,10,POST,POST /predict,4.200000,0.000000,270,390,450,500,640,790,810,810,810,810,810,488,0,280,367.6834809754136,83.44883300014772,1628.1059799948707,44.0
1787310702,10,,Aggregated,4.200000,0.000000,270,390,450,500,640,790,810,810,810,810,810,488,0,280,367.6834809754136,83.44883300014772,1628.1059799948707,44.0
1787310703,10,POST,POST /predict,4.300000,0.000000,320,390,450,500,640,740,810,810,810,810,810,495,0,280,366.52353086261576,83.44883300014772,1628.1059799948707,44.0
1787310703,10,,Aggregated,4.300000,0.000000,320,390,450,500,640,740,810,810,810,810,810,495,0,280,366.52353086261576,83.44883300014772,1628.1059799948707,44.0
1787310704,10,POST,POST /predict,4.400000,0.000000,320,390,490,500,640,790,810,810,810,810,810,498,0,280,365.1890592530008,83.44883300014772,1628.1059799948707,44.0
1787310704,10,,Aggregated,4.400000,0.000000,320,390,490,500,640,790,810,810,810,810,810,498,0,280,365.1890592530008,83.44883300014772,1628.1059799948707,44.0
1787310705,10,POST,POST /predict,4.400000,0.000000,270,340,390,440,640,790,810,810,810,810,810,501,0,280,364.81382231334476,83.44883300014772,1628.1059799948707,44.0
1787310705,10,,Aggregated,4.400000,0.000000,270,340,390,440,640,790,810,810,810,810,810,501,0,280,364.81382231334476,83.44883300014772,1628.1059799948707,44.0
1787310706,10,POST,POST /predict,4.300000,0.000000,270,360,390,420,500,530,640,640,640,640,640,509,0,280,365.7595602946747,83.44883300014772,1628.1059799948707,44.0
1787310706,10,,Aggregated,4.300000,0.000000,270,360,390,420,500,530,640,640,640,640,640,509,0,280,365.7595602946747,83.44883300014772,1628.1059799948707,44.0
1787310707,10,POST,POST /predict,4.200000,0.000000,270,360,420,440,510,540,640,640,640,640,640,511,0,280,365.54526868492155,83.44883300014772,1628.1059799948707,44.0
1787310707,10,,Aggregated,4.200000,0.000000,270,360,420,440,510,540,640,640,640,640,640,511,0,280,365.54526868492155,83.44883300014772,1628.1059799948707,44.0
1787310708,10,POST,POST /predict,4.200000,0.000000,270,360,420,460,510,540,640,640,640,640,640,513,0,280,365.81926811695257,83.44883300014772,1628.1059799948707,44.0
1787310708,10,,Aggregated,4.200000,0.000000,270,360,420,460,510,540,640,640,640,640,640,513,0,280,365.81926811695257,83.44883300014772,1628.1059799948707,44.0
1787310709,10,POST,POST /predict,4.200000,0.000000,360,410,460,470,540,720,780,780,780,780,780,518,0,290,367.54091002509915,83.44883300014772,1628.1059799948707,44.0
1787310709,10,,Aggregated,4.200000,0.000000,360,410,460,470,540,720,780,780,780,780,780,518,0,290,367.54091002509915,83.44883300014772,1628.1059799948707,44.0
1787310710,10,POST,POST /predict,4.200000,0.000000,370,420,460,480,540,720,780,780,780,780,780,522,0,290,367.7875624463741,83.44883300014772,1628.1059799948707,44.0
1787310710,10,,Aggregated,4.200000,0.000000,370,420,460,480,540,720,780,780,780,780,780,522,0,290,367.7875624463741,83.44883300014772,1628.1059799948707,44.0
1787310711,10,POST,POST /predict,4.200000,0.000000,370,410,460,470,540,720,780,780,780,780,780,527,0,290,367.6301987438414,83.44883300014772,1628.1059799948707,44.0
1787310711,10,,Aggregated,4.200000,0.000000,370,410,460,470,540,720,780,780,780,780,780,527,0,290,367.6301987438414,83.44883300014772,1628.1059799948707,44.0
1787310712,10,POST,POST /predict,4.000000,0.000000,370,410,460,460,530,720,780,780,780,780,780,531,0,290,367.33488178341537,83.44883300014772,1628.1059799948707,44.0
1787310712,10,,Aggregated,4.000000,0.000000,370,410,460,460,530,720,780,780,780,780,780,531,0,290,367.33488178341537,83.44883300014772,1628.1059799948707,44.0
1787310713,10,POST,POST /predict,4.200000,0.000000,370,410,460,460,530,720,780,780,780,780,780,536,0,290,366.8066290783555,83.44883300014772,1628.1059799948707,44.0
1787310713,10,,Aggregated,4.200000,0.000000,370,410,460,460,530,720,780,780,780,780,780,536,0,290,366.8066290783555,83.44883300014772,1628.1059799948707,44.0
1787310714,10,POST,POST /predict,4.200000,0.000000,380,420,460,460,490,540,780,780,780,780,780,543,0,290,366.28135678082987,83.44883300014772,1628.1059799948707,44.0
1787310714,10,,Aggregated,4.200000,0.000000,380,420,460,460,490,540,780,780,780,780,780,543,0,290,366.28135678082987,83.44883300014772,1628.1059799948707,44.0
1787310715,10,POST,POST /predict,4.200000,0.000000,370,400,450,460,490,720,780,780,780,780,780,546,0,290,365.37703340475474,83.44883300014772,1628.1059799948707,44.0
1787310715,10,,Aggregated,4.200000,0.000000,370,400,450,460,490,720,780,780,780,780,780,546,0,290,365.37703340475474,83.44883300014772,1628.1059799948707,44.0
1787310716,10,POST,POST /predict,4.200000,0.000000,370,400,430,450,480,720,780,780,780,780,780,548,0,290,365.4446406003544,83.44883300014772,1628.1059799948707,44.0
1787310716,10,,Aggregated,4.200000,0.000000,370,400,430,450,480,720,780,780,780,780,780,548,0,290,365.4446406003544,83.44883300014772,1628.1059799948707,44.0
1787310717,10,POST,POST /predict,4.500000,0.000000,370,400,430,450,490,720,780,780,780,780,780,551,0,290,365.63383655170674,83.44883300014772,1628.1059799948707,44.0
1787310717,10,,Aggregated,4.500000,0.000000,370,400,430,450,490,720,780,780,780,780,780,551,0,290,365.63383655170674,83.44883300014772,1628.1059799948707,44.0
1787310718,10,POST,POST /predict,4.100000,0.000000,370,420,460,460,780,1300,1500,1500,1500,1500,1500,555,0,290,371.09029072250064,83.44883300014772,1628.1059799948707,44.0
1787310718,10,,Aggregated,4.100000,0.000000,370,420,460,460,780,1300,1500,1500,1500,1500,1500,555,0,290,371.09029072250064,83.44883300014772,1628.1059799948707,44.0
1787310719,10,POST,POST /predict,4.100000,0.000000,370,450,460,530,1500,1700,1800,1800,1800,1800,1800,559,0,290,378.60104721105915,83.44883300014772,1795.9084339963738,44.0
1787310719,10,,Aggregated,4.100000,0.000000,370,450,460,530,1500,1700,1800,1800,1800,1800,1800,559,0,290,378.60104721105915,83.44883300014772,1795.9084339963738,44.0
1787310720,10,POST,POST /predict,4.100000,0.000000,400,510,530,620,1500,1700,1800,1800,1800,1800,1800,565,0,300,379.29572860172806,83.44883300014772,1795.9084339963738,44.0
1787310720,10,,Aggregated,4.100000,0.000000,400,510,530,620,1500,1700,1800,1800,1800,1800,1800,565,0,300,379.29572860172806,83.44883300014772,1795.9084339963738,44.0
1787310721,10,POST,POST /predict,4.200000,0.000000,380,510,530,620,1500,1700,1800,1800,1800,1800,1800,567,0,290,378.58727607932065,83.44883300014772,1795.9084339963738,44.0
1787310721,10,,Aggregated,4.200000,0.000000,380,510,530,620,1500,1700,1800,1800,1800,1800,1800,567,0,290,378.58727607932065,83.44883300014772,1795.9084339963738,44.0
1787310722,10,POST,POST /predict,4.200000,0.000000,370,510,530,620,1500,1700,1800,1800,1800,1800,1800,573,0,300,377.8936965671793,83.44883300014772,1795.9084339963738,44.0
1787310722,10,,Aggregated,4.200000,0.000000,370,510,530,620,1500,1700,1800,1800,1800,1800,1800,573,0,300,377.8936965671793,83.44883300014772,1795.9084339963738,44.0
1787310723,10,POST,POST /predict,4.100000,0.000000,360,510,530,730,1500,1700,1800,1800,1800,1800,1800,576,0,290,376.7589214166441,83.44883300014772,1795.9084339963738,44.0
1787310723,10,,Aggregated,4.100000,0.000000,360,510,530,730,1500,1700,1800,1800,1800,1800,1800,576,0,290,376.7589214166441,83.44883300014772,1795.9084339963738,44.0
1787310724,10,POST,POST /predict,4.300000,0.000000,370,520,570,620,1500,1700,1800,1800,1800,1800,1800,585,0,300,377.0536653435805,83.44883300014772,1795.9084339963738,44.0
1787310724,10,,Aggregated,4.300000,0.000000,370,520,570,620,1500,1700,1800,1800,1800,1800,1800,585,0,300,377.0536653435805,83.44883300014772,1795.9084339963738,44.0
1787310725,10,POST,POST /predict,4.100000,0.000000,360,520,570,620,1500,1700,1800,1800,1800,1800,1800,588,0,290,375.7389488333242,83.44883300014772,1795.9084339963738,44.0
1787310725,10,,Aggregated,4.100000,0.000000,360,520,570,620,1500,1700,1800,1800,1800,1800,1800,588,0,290,375.7389488333242,83.44883300014772,1795.9084339963738,44.0
1787310726,10,POST,POST /predict,4.000000,0.000000,320,510,550,600,1300,1600,1800,1800,1800,1800,1800,594,0,290,374.54773651177567,83.44883300014772,1795.9084339963738,44.0
1787310726,10,,Aggregated,4.000000,0.000000,320,510,550,600,1300,1600,1800,1800,1800,1800,1800,594,0,290,374.54773651177567,83.44883300014772,1795.9084339963738,44.0
1787310727,10,POST,POST /predict,4.100000,0.000000,310,360,520,530,620,1600,1800,1800,1800,1800,1800,596,0,290,374.43395229362653,83.44883300014772,1795.9084339963738,44.0
1787310727,10,,Aggregated,4.100000,0.000000,310,360,520,530,620,1600,1800,1800,1800,1800,1800,596,0,290,374.43395229362653,83.44883300014772,1795.9084339963738,44.0
1787310728,10,POST,POST /predict,4.200000,0.000000,300,360,510,530,600,740,1100,1100,1100,1100,1100,599,0,290,376.9889591335573,83.44883300014772,1795.9084339963738,44.0
1787310728,10,,Aggregated,4.200000,0.000000,300,360,510,530,600,740,1100,1100,1100,1100,1100,599,0,290,376.9889591335573,83.44883300014772,1795.9084339963738,44.0
1787310729,10,POST,POST /predict,4.400000,0.000000,300,360,550,600,1000,1200,1300,1300,1300,1300,1300,606,0,300,382.05576997853336,83.44883300014772,1795.9084339963738,44.0
1787310729,10,,Aggregated,4.400000,0.000000,300,360,550,600,1000,1200,1300,1300,1300,1300,1300,606,0,300,382.05576997853336,83.44883300014772,1795.9084339963738,44.0
1787310730,10,POST,POST /predict,4.300000,0.000000,300,360,470,570,1000,1200,1300,1300,1300,1300,1300,608,0,300,381.8845967532884,83.44883300014772,1795.9084339963738,44.0
1787310730,10,,Aggregated,4.300000,0.000000,300,360,470,570,1000,1200,1300,1300,1300,1300,1300,608,0,300,381.8845967532884,83.44883300014772,1795.9084339963738,44.0
1787310731,10,POST,POST /predict,4.200000,0.000000,320,480,570,640,1100,1300,1300,1300,1300,1300,1300,613,0,300,382.84715256443354,83.44883300014772,1795.9084339963738,44.0
1787310731,10,,Aggregated,4.200000,0.000000,320,480,570,640,1100,1300,1300,1300,1300,1300,1300,613,0,300,382.84715256443354,83.44883300014772,1795.9084339963738,44.0
1787310732,10,POST,POST /predict,4.200000,0.000000,340,550,600,680,1000,1200,1300,1300,1300,1300,1300,618,0,300,383.09072412944244,83.44883300014772,1795.9084339963738,44.0
1787310732,10,,Aggregated,4.200000,0.000000,340,550,600,680,1000,1200,1300,1300,1300,1300,1300,618,0,300,383.09072412944244,83.44883300014772,1795.9084339963738,44.0
1787310733,10,POST,POST /predict,4.400000,0.000000,280,420,560,680,1000,1200,1300,1300,1300,1300,1300,623,0,290,381.44541772872503,83.44883300014772,1795.9084339963738,44.0
1787310733,10,,Aggregated,4.400000,0.000000,280,420,560,680,1000,1200,1300,1300,1300,1300,1300,623,0,290,381.44541772872503,83.44883300014772,1795.9084339963738,44.0
1787310734,10,POST,POST /predict,4.500000,0.000000,280,480,640,730,1100,1300,1300,1300,1300,1300,1300,626,0,290,381.3401992555767,83.44883300014772,1795.9084339963738,44.0
1787310734,10,,Aggregated,4.500000,0.000000,280,480,640,730,1100,1300,1300,1300,1300,1300,1300,626,0,290,381.3401992555767,83.44883300014772,1795.9084339963738,44.0
1787310735,10,POST,POST /predict,4.500000,0.000000,380,640,710,740,1000,1200,1300,1300,1300,1300,1300,633,0,300,384.60421306634,83.44883300014772,1795.9084339963738,44.0
1787310735,10,,Aggregated,4.500000,0.000000,380,640,710,740,1000,1200,1300,1300,1300,1300,1300,633,0,300,384.60421306634,83.44883300014772,1795.9084339963738,44.0
1787310736,10,POST,POST /predict,4.200000,0.000000,480,650,730,840,1100,1300,1300,1300,1300,1300,1300,635,0,300,383.726353381094,83.44883300014772,1795.9084339963738,44.0
1787310736,10,,Aggregated,4.200000,0.000000,480,650,730,840,1100,1300,1300,1300,1300,1300,1300,635,0,300,383.726353381094,83.44883300014772,1795.9084339963738,44.0
1787310737,10,POST,POST /predict,4.200000,0.000000,480,650,710,730,1000,1200,1300,1300,1300,1300,1300,639,0,300,384.5706092722875,83.44883300014772,1795.9084339963738,44.0
1787310737,10,,Aggregated,4.200000,0.000000,480,650,710,730,1000,1200,1300,1300,1300,1300,1300,639,0,300,384.5706092722875,83.44883300014772,1795.9084339963738,44.0
1787310738,10,POST,POST /predict,4.400000,0.000000,340,560,680,710,840,1000,1300,1300,1300,1300,1300,643,0,300,384.02654937790555,83.44883300014772,1795.9084339963738,44.0
1787310738,10,,Aggregated,4.400000,0.000000,340,560,680,710,840,1000,1300,1300,1300,1300,1300,643,0,300,384.02654937790555,83.44883300014772,1795.9084339963738,44.0
1787310739,10,POST,POST /predict,4.100000,0.000000,350,530,640,650,710,730,920,920,920,920,920,648,0,300,383.8226720926073,83.44883300014772,1795.9084339963738,44.0
1787310739,10,,Aggregated,4.100000,0.000000,350,530,640,650,710,730,920,920,920,920,920,648,0,300,383.8226720926073,83.44883300014772,1795.9084339963738,44.0
1787310740,10,POST,POST /predict,4.500000,0.000000,350,530,640,680,710,840,920,920,920,920,920,650,0,300,383.7671554692497,83.44883300014772,1795.9084339963738,44.0
1787310740,10,,Aggregated,4.500000,0.000000,350,530,640,680,710,840,920,920,920,920,920,650,0,300,383.7671554692497,83.44883300014772,1795.9084339963738,44.0
1787310741,10,POST,POST /predict,4.400000,0.000000,340,400,470,640,710,840,920,920,920,920,920,656,0,300,383.507317298786,83.44883300014772,1795.9084339963738,44.0
1787310741,10,,Aggregated,4.400000,0.000000,340,400,470,640,710,840,920,920,920,920,920,656,0,300,383.507317298786,83.44883300014772,1795.9084339963738,44.0
1787310742,10,POST,POST /predict,4.200000,0.000000,370,410,470,640,710,840,920,920,920,920,920,660,0,300,383.4626365394025,83.44883300014772,1795.9084339963738,44.0
1787310742,10,,Aggregated,4.200000,0.000000,370,410,470,640,710,840,920,920,920,920,920,660,0,300,383.4626365394025,83.44883300014772,1795.9084339963738,44.0
1787310743,10,POST,POST /predict,4.300000,0.000000,390,420,510,530,710,710,920,920,920,920,920,666,0,310,383.76588298349094,83.44883300014772,1795.9084339963738,44.0
1787310743,10,,Aggregated,4.300000,0.000000,390,420,510,530,710,710,920,920,920,920,920,666,0,310,383.76588298349094,83.44883300014772,1795.9084339963738,44.0
1787310744,10,POST,POST /predict,4.000000,0.000000,380,410,450,470,650,710,840,840,840,840,840,672,0,310,382.87171988990633,83.44883300014772,1795.9084339963738,44.0
1787310744,10,,Aggregated,4.000000,0.000000,380,410,450,470,650,710,840,840,840,840,840,672,0,310,382.87171988990633,83.44883300014772,1795.9084339963738,44.0
1787310745,10,POST,POST /predict,4.100000,0.000000,370,400,410,420,470,530,710,710,710,710,710,675,0,310,382.25826748595057,83.44883300014772,1795.9084339963738,44.0
1787310745,10,,Aggregated,4.100000,0.000000,370,400,410,420,470,530,710,710,710,710,710,675,0,310,382.25826748595057,83.44883300014772,1795.9084339963738,44.0
1787310746,10,POST,POST /predict,4.300000,0.000000,350,390,410,420,470,530,710,710,710,710,710,680,0,300,380.8525943882641,83.44883300014772,1795.9084339963738,44.0
1787310746,10,,Aggregated,4.300000,0.000000,350,390,410,420,470,530,710,710,710,710,710,680,0,300,380.8525943882641,83.44883300014772,1795.9084339963738,44.0
1787310747,10,POST,POST /predict,4.500000,0.000000,340,380,400,410,450,470,530,530,530,530,530,686,0,300,379.7863963338477,83.44883300014772,1795.9084339963738,44.0
1787310747,10,,Aggregated,4.500000,0.000000,340,380,400,410,450,470,530,530,530,530,530,686,0,300,379.7863963338477,83.44883300014772,1795.9084339963738,44.0
1787310748,10,POST,POST /predict,4.500000,0.000000,280,380,400,410,450,470,530,530,530,530,530,687,0,300,379.4856799592709,83.44883300014772,1795.9084339963738,44.0
1787310748,10,,Aggregated,4.500000,0.000000,280,380,400,410,450,470,530,530,530,530,530,687,0,300,379.4856799592709,83.44883300014772,1795.9084339963738,44.0
1787310749,10,POST,POST /predict,4.700000,0.000000,270,360,380,410,440,460,530,530,530,530,530,694,0,300,378.2120865259801,83.44883300014772,1795.9084339963738,44.0
1787310749,10,,Aggregated,4.700000,0.000000,270,360,380,410,440,460,530,530,530,530,530,694,0,300,378.2120865259801,83.44883300014772,1795.9084339963738,44.0
